	Unknown	InNeurons	Oligodendrocytes	Endothelial	Microglia	Astrocytes	OPC	ExNeurons
5185	0.0035939787	0.18685035	0.1613857	0.055806916	0.017043	0.10294356	0.0069716764	0.46540484
4686	0.004132798	0.18679334	0.18131886	0.05985692	0.021217434	0.10391936	0.007818825	0.43494248
4694	0.0039154855	0.21994494	0.13626887	0.05790612	0.020294797	0.118410826	0.0071947747	0.43606415
4622	0.004262289	0.20930034	0.1382811	0.059231456	0.019794343	0.12725085	0.0077889957	0.4340906
4637	0.00293997	0.2109809	0.08347863	0.04742022	0.013932553	0.10276445	0.005525204	0.5329581
5193	0.0030507473	0.20696943	0.117267035	0.0492893	0.015461833	0.08795682	0.0058872383	0.5141176
5122	0.0019380309	0.2673216	0.056329023	0.04315579	0.011499011	0.045630354	0.0039009915	0.57022524
5098	0.00690192	0.22657858	0.24846415	0.075021185	0.037241396	0.13326965	0.012173553	0.26034954
5106	0.0039137956	0.2402	0.09919313	0.05265696	0.020960832	0.13160928	0.007505528	0.44396052
5140	0.004353548	0.1951925	0.22655034	0.06421784	0.022576263	0.10857838	0.0080491295	0.370482
5175	0.002325561	0.25346127	0.09426341	0.048361685	0.012148934	0.063477546	0.0042725527	0.521689
5183	0.0023870298	0.25819528	0.08160919	0.054541975	0.011522499	0.063086174	0.004274296	0.52438354
5124	0.0023364134	0.18716218	0.07768821	0.0420898	0.0122719705	0.067155786	0.0041229413	0.60717267
5120	0.0017061383	0.34083554	0.05761538	0.051431146	0.010766956	0.0378288	0.0038043642	0.4960117
5128	0.0033543762	0.28095436	0.16620682	0.060905337	0.018123731	0.06640285	0.006249177	0.39780334
5179	0.0043349005	0.24341492	0.21668918	0.06414562	0.022997364	0.0753848	0.007316682	0.36571658
5107	0.0036527768	0.22050083	0.17824376	0.059577066	0.020267382	0.07083421	0.0073096813	0.4396143
5123	0.0033388666	0.26146457	0.11121736	0.05719674	0.019492036	0.07328261	0.006868551	0.4671392
5139	0.0031768754	0.20118576	0.10524281	0.05304184	0.014728829	0.10360429	0.0062408745	0.5127787
5181	0.0024019817	0.23664422	0.087102614	0.04282989	0.0124156205	0.07837069	0.004498987	0.535736
5178	0.0032265454	0.27290714	0.15147462	0.059332192	0.018204546	0.05477478	0.006495685	0.43358454
5102	0.0035685545	0.1852146	0.18073606	0.05422746	0.019586453	0.088551916	0.006964702	0.46115026
5217	0.002898616	0.23705788	0.10293484	0.05537652	0.015416811	0.0760138	0.005717997	0.5045835
5225	0.008106208	0.26266047	0.27838686	0.08435599	0.037310395	0.17053942	0.010800832	0.14783983
5233	0.0083176	0.24069147	0.31077775	0.09506147	0.041518036	0.16258858	0.010961458	0.1300837
5265	0.0025573066	0.24488647	0.12121126	0.047607213	0.014580138	0.06606502	0.0050475695	0.49804506
5273	0.0037979651	0.24701698	0.17733873	0.062316954	0.02099172	0.072643735	0.007006334	0.40888754
5234	0.0055774455	0.2262338	0.17774093	0.06410305	0.030685892	0.15892072	0.010580395	0.3261578
5242	0.0046884776	0.20271468	0.13667367	0.06028521	0.023924433	0.14446814	0.0087999	0.4184455
5186	0.0029436934	0.23441966	0.12141018	0.05051038	0.016482385	0.0672452	0.005746911	0.5012416
5194	0.004087839	0.22634818	0.21739972	0.0654797	0.021327352	0.073237225	0.0066049043	0.38551512
5266	0.006056869	0.35450956	0.32207707	0.09029025	0.029472595	0.100658715	0.009904351	0.08703056
5250	0.0059051453	0.37032	0.3227575	0.08464851	0.030213505	0.09555376	0.009980834	0.080620706
5258	0.00506161	0.3775791	0.31799033	0.08177627	0.02706272	0.09659324	0.008470221	0.08546648
5202	0.002436484	0.23374535	0.06589951	0.045064196	0.011489925	0.096538804	0.0045763	0.5402494
5218	0.0033172474	0.1930799	0.10127797	0.04839963	0.017481387	0.099135704	0.0067037498	0.53060436
5226	0.003963006	0.2216574	0.10661725	0.059145037	0.018923903	0.12668668	0.007263992	0.45574275
5134	0.0037129542	0.19213901	0.17828935	0.049091052	0.01976198	0.08682501	0.007666907	0.46251377
5201	0.0033965781	0.2163771	0.1418689	0.056056354	0.016198272	0.10476915	0.006132701	0.45520094
5142	0.0031748128	0.22760385	0.14544715	0.053077027	0.015552913	0.110010445	0.0060302843	0.4391035
5119	0.0030002177	0.29529783	0.1226766	0.06190781	0.017843226	0.04384981	0.005616814	0.44980767
5241	0.0031631023	0.26368013	0.1623149	0.06141214	0.019587891	0.050994914	0.0061947615	0.43265212
5249	0.0028749637	0.24140827	0.11957405	0.055736322	0.016232165	0.0723661	0.0056389645	0.4861692
5257	0.008398322	0.22316408	0.35349807	0.09102159	0.041044604	0.15671474	0.011035073	0.11512351
5209	0.00372551	0.25478816	0.18778002	0.06088985	0.020866243	0.06483525	0.006942039	0.40017292
9213	0.0071450644	0.3965061	0.25104925	0.09173869	0.03923106	0.12480841	0.015588332	0.073933095
9205	0.007983563	0.40226796	0.24540691	0.08743026	0.03928539	0.12503694	0.017375829	0.075213194
9197	0.0088083865	0.36290863	0.27478823	0.09590047	0.045505423	0.12206251	0.018665897	0.07136043
9181	0.004795214	0.5195485	0.17346478	0.06777631	0.026671266	0.09459177	0.011283214	0.10186896
9269	0.0074751787	0.36751184	0.336524	0.088965505	0.0346104	0.100675456	0.013913623	0.050323963
9165	0.0067819334	0.39331353	0.3214366	0.08155133	0.034329012	0.098426916	0.012660501	0.051500235
9157	0.007070819	0.3518773	0.30789086	0.083904624	0.035030976	0.0876329	0.009454409	0.11713818
9149	0.0067198346	0.37597397	0.27341914	0.08399886	0.037020434	0.08815998	0.008031155	0.1266766
9141	0.004437735	0.53726166	0.1320769	0.07179908	0.028250655	0.13008362	0.009416814	0.08667352
9133	0.004681803	0.55350333	0.15658408	0.07657918	0.029046005	0.10073229	0.011135756	0.06773755
9125	0.0037371805	0.5777405	0.1375175	0.07092672	0.02730233	0.098884724	0.009746139	0.07414494
9719	0.0072460896	0.37933013	0.26532963	0.096087046	0.046669852	0.14054815	0.01282001	0.051969092
9711	0.007337257	0.3882066	0.24022134	0.09594733	0.050382648	0.15137102	0.015503143	0.051030695
9703	0.0052631446	0.4253514	0.20952807	0.08194595	0.03354867	0.08100394	0.00791309	0.15544574
9790	0.0058247335	0.42039117	0.20670074	0.0839535	0.036839727	0.08589589	0.008787647	0.15160657
9782	0.0058195046	0.46717906	0.1814998	0.085830234	0.036496956	0.14291249	0.012510548	0.067751385
9774	0.0063536237	0.3786317	0.3264531	0.080869816	0.033584464	0.09652022	0.010950185	0.06663688
9766	0.00714184	0.39016795	0.32704237	0.08264771	0.035621908	0.09198925	0.011234629	0.054154366
9758	0.0074034743	0.3865253	0.25577265	0.088689856	0.042212766	0.13122922	0.016150858	0.07201583
9750	0.006872901	0.43525723	0.21762335	0.08464167	0.037749343	0.11992579	0.014760819	0.083168834
9742	0.0057905763	0.4768761	0.19527406	0.07250407	0.03163782	0.10083848	0.0111371195	0.10594177
9734	0.0055018985	0.4918953	0.19325721	0.06677469	0.031933818	0.10472971	0.012132061	0.093775354
9718	0.009108742	0.35134926	0.2832379	0.092509456	0.051430646	0.1310174	0.01790409	0.0634425
9710	0.008720075	0.34933794	0.3063976	0.10112193	0.04595113	0.10899428	0.015458535	0.06401851
9702	0.0072082817	0.3990446	0.2686089	0.097361825	0.035520036	0.10532508	0.012968693	0.07396264
9789	0.011071452	0.3304309	0.30811667	0.10802591	0.04308288	0.10884672	0.018048571	0.07237687
9781	0.0062433085	0.40530396	0.20547973	0.0862821	0.036535077	0.08984963	0.010288194	0.16001804
9773	0.0056619626	0.41761103	0.23444577	0.08249495	0.033979364	0.08400264	0.0075824303	0.13422179
9765	0.009588691	0.34076348	0.29309395	0.10034799	0.0404153	0.12318853	0.01836961	0.07423247
9757	0.0078554815	0.34378043	0.34190106	0.11647884	0.041230872	0.095920675	0.01323806	0.039594565
9749	0.0068294555	0.35918763	0.34155893	0.11275837	0.035081293	0.09270889	0.01273417	0.03914127
9741	0.0077137374	0.37428787	0.32316986	0.09089457	0.036406405	0.096436016	0.011669329	0.05942214
9725	0.0075891353	0.33661535	0.37177005	0.08610221	0.03758459	0.09813303	0.014532364	0.0476732
9717	0.008444637	0.35219312	0.34747124	0.09053388	0.039146487	0.09962043	0.014721843	0.047868386
9709	0.007360673	0.4203008	0.25283775	0.08412514	0.039996922	0.11297077	0.014847239	0.06756067
9701	0.007130336	0.42636982	0.2549877	0.08258042	0.038925182	0.095792525	0.012871048	0.08134294
9054	0.008302119	0.3727553	0.25279817	0.11353784	0.040527124	0.10518638	0.012833153	0.09405989
9046	0.00885206	0.3758339	0.25007433	0.115448415	0.04456757	0.112191506	0.013134077	0.07989811
9038	0.0074950196	0.38235095	0.2163292	0.089577705	0.048035886	0.14724185	0.011107183	0.09786221
9030	0.009599947	0.36484668	0.31255385	0.11273829	0.044728804	0.08489456	0.013828966	0.056808885
9117	0.0074893385	0.4040672	0.31762752	0.10675027	0.04157317	0.06739872	0.011395116	0.04369868
9109	0.007116443	0.40414485	0.31004724	0.11797691	0.040416654	0.060622975	0.0105451895	0.0491298
9101	0.00912623	0.3375994	0.33686867	0.1037411	0.044716794	0.09816054	0.016102975	0.053684294
9093	0.008145157	0.34128186	0.34382275	0.099503666	0.039153725	0.095630266	0.015124471	0.0573381
9085	0.008478017	0.38178337	0.28687006	0.09031689	0.043727666	0.10857582	0.0142092565	0.06603892
9077	0.0074534356	0.39027	0.34799293	0.08691814	0.035435665	0.07267344	0.011263877	0.047992527
9069	0.0066686166	0.40117168	0.3432634	0.07892778	0.032379705	0.0812427	0.012590249	0.043755848
9061	0.0076176063	0.3588083	0.26638237	0.08995334	0.040079214	0.116858184	0.010919287	0.10938168
9053	0.006878505	0.37828162	0.23251814	0.08531195	0.043961782	0.08412594	0.010541259	0.15838075
9045	0.006122203	0.38724232	0.2503208	0.08080128	0.04125492	0.08573246	0.008906205	0.13961984
9037	0.011483078	0.31680435	0.28800222	0.10794001	0.04564936	0.13370126	0.023578236	0.07284153
9029	0.0101079075	0.33252695	0.28849527	0.103919216	0.040991757	0.12975514	0.019652536	0.07455119
9119	0.008271736	0.35469088	0.34016052	0.11819907	0.04527356	0.07850984	0.013130573	0.041763812
9111	0.008006512	0.35719994	0.29894844	0.094131626	0.045991004	0.11780834	0.015700577	0.06221353
9103	0.007852449	0.3847163	0.3321528	0.08747382	0.040574998	0.08933171	0.013400499	0.04449746
9095	0.0075795725	0.38807774	0.32458854	0.091531694	0.036104728	0.088167764	0.012978576	0.050971325
9087	0.007815905	0.33562076	0.3263782	0.099277906	0.033194188	0.12859559	0.015213191	0.05390429
9071	0.0077671246	0.37787116	0.32218465	0.117378145	0.040125255	0.07857564	0.012390683	0.043707404
9063	0.008638163	0.3776435	0.3098925	0.10986921	0.04130797	0.08700121	0.014517535	0.05112989
9055	0.0073940665	0.37304893	0.34767255	0.10846251	0.04177789	0.06992584	0.012326208	0.03939197
9047	0.007963625	0.36212802	0.32858577	0.094046324	0.036443602	0.10527384	0.01364071	0.051918108
9039	0.007884315	0.34892896	0.33603296	0.103013866	0.037958205	0.10237462	0.013834392	0.049972672
9031	0.0059875944	0.39913782	0.23591225	0.08667392	0.03525026	0.08600154	0.00833573	0.14270093
9118	0.006926203	0.37550548	0.23649125	0.08840888	0.040473673	0.094224095	0.010391483	0.14757887
9110	0.007678308	0.32289466	0.36906114	0.12555268	0.038363703	0.09339285	0.01502484	0.02803179
9102	0.008168307	0.30981302	0.37396765	0.12666841	0.04078153	0.094046555	0.0155608235	0.03099368
9094	0.00820871	0.3353291	0.37061223	0.09921617	0.0380014	0.09388117	0.013352743	0.041398484
9086	0.0077912523	0.353525	0.35747948	0.09321034	0.03836899	0.09379744	0.014235324	0.04159211
9078	0.007886169	0.346099	0.34396824	0.09284666	0.04081598	0.108770736	0.0137600275	0.045853246
9070	0.007987262	0.34715617	0.36061814	0.08539953	0.03579058	0.09484879	0.015983699	0.052215815
9062	0.007884291	0.34988245	0.35643044	0.086684704	0.03779689	0.092554726	0.015447759	0.0533188
8742	0.008198907	0.3520362	0.33458376	0.09755448	0.050742626	0.08981052	0.014089086	0.052984387
7374	0.007045029	0.366611	0.08821096	0.2257325	0.051092785	0.1902401	0.011133487	0.059934124
9544	0.0068016374	0.41066495	0.26855645	0.07928476	0.032416884	0.11521539	0.009943367	0.07711654
9536	0.009154811	0.27423882	0.3440359	0.10585793	0.04571737	0.16916387	0.018141832	0.033689443
9528	0.008882973	0.27022895	0.3842831	0.09706391	0.04496744	0.14630346	0.016686121	0.031584058
9520	0.00868502	0.39581355	0.2820313	0.10719801	0.03633612	0.091385834	0.014188194	0.06436203
9512	0.006014412	0.4403665	0.22201413	0.07589505	0.030497199	0.115068085	0.008974128	0.1011705
9591	0.007782366	0.42630243	0.22222205	0.09250917	0.035011847	0.13028328	0.013550129	0.072338685
9583	0.007469073	0.4368609	0.21773767	0.088962965	0.03232353	0.13011783	0.013916013	0.07261203
9575	0.0074781105	0.36881855	0.32061744	0.08829846	0.033110056	0.11364999	0.011927077	0.05610034
9567	0.00776167	0.37607834	0.30723634	0.08832979	0.033109084	0.12263214	0.0131254	0.051727157
9559	0.0071468153	0.3999062	0.29599985	0.081963785	0.033464715	0.1152106	0.011700395	0.054607615
9535	0.0073029525	0.30425414	0.37709728	0.10428695	0.031248795	0.13084881	0.013796255	0.031164797
9527	0.007841078	0.3093208	0.39179233	0.1075551	0.03172296	0.10725538	0.013490685	0.0310217
9511	0.005987367	0.4464381	0.2707779	0.085965	0.03017815	0.093112074	0.011499781	0.056041557
9598	0.00660564	0.41800842	0.33029065	0.09177929	0.031024622	0.06951337	0.010151906	0.042626143
9590	0.0069673373	0.4198295	0.3276602	0.09714451	0.03180884	0.06745058	0.010811921	0.03832711
9582	0.0071128593	0.39711607	0.27253777	0.08517891	0.031888206	0.14085144	0.013220289	0.05209448
9574	0.0068631596	0.42086804	0.24265265	0.07549553	0.03464825	0.14181915	0.013567056	0.06408618
9566	0.009393301	0.34212995	0.28517318	0.09971076	0.03987643	0.14132607	0.016790418	0.06559988
9558	0.009952084	0.3523607	0.30168265	0.114196986	0.0409182	0.109427236	0.016817017	0.054645162
9550	0.010647159	0.3647282	0.28299403	0.11549673	0.044484023	0.10663519	0.018833539	0.056181174
9542	0.0074063092	0.36363053	0.34257483	0.081047475	0.032962892	0.11397133	0.01421348	0.044193167
9534	0.006808438	0.40314984	0.27597013	0.07504401	0.03283149	0.13433354	0.016177697	0.05568484
9526	0.007283702	0.35796428	0.3510017	0.08018771	0.033227492	0.11366757	0.01352859	0.04313897
9518	0.006853653	0.39483556	0.28057158	0.07662877	0.033753116	0.13295914	0.014228192	0.06017003
9510	0.0049974215	0.5090459	0.16807477	0.07081703	0.025379622	0.13455856	0.010175131	0.076951556
9597	0.009673447	0.23809211	0.4145948	0.10290881	0.04341398	0.14803244	0.016836865	0.026447525
9589	0.0073171575	0.40945423	0.2417277	0.08793241	0.033656124	0.13323079	0.012226964	0.07445467
9581	0.008717636	0.26387975	0.37799287	0.10337502	0.0489238	0.14809866	0.017228723	0.031783547
9573	0.006871357	0.4137635	0.23019116	0.08710299	0.03441095	0.12465341	0.0111633735	0.091843285
9557	0.0072301826	0.3486122	0.33577958	0.08537433	0.036022536	0.12542108	0.013786204	0.047773857
9541	0.008234266	0.2682173	0.4105691	0.10844337	0.035161093	0.1271603	0.01460737	0.027607216
9533	0.01047089	0.36424887	0.27668607	0.12204834	0.04191892	0.10174304	0.019637818	0.06324602
9509	0.005657596	0.45489362	0.19655831	0.0695736	0.02804886	0.16236919	0.014157445	0.06874137
9454	0.006496182	0.37790957	0.27471972	0.07989053	0.037891783	0.09079718	0.008698654	0.1235964
9446	0.007587407	0.35610393	0.32834354	0.07853085	0.034736555	0.09597977	0.009579923	0.089137964
9438	0.0037290559	0.57283247	0.13094796	0.057938293	0.021661827	0.1207245	0.0077078366	0.08445802
9430	0.0074688275	0.38387457	0.26186088	0.12141699	0.033959817	0.121764146	0.013079718	0.05657509
9422	0.009982162	0.24639453	0.37292638	0.10751644	0.05859683	0.15693127	0.019317856	0.028334593
9414	0.00600088	0.44616473	0.22554035	0.0800411	0.034509994	0.11763349	0.010127601	0.07998183
9501	0.009037114	0.2677618	0.373817	0.10277673	0.051910967	0.149662	0.017902	0.027132438
9493	0.006406674	0.4374273	0.1993913	0.08661727	0.033070426	0.12278917	0.011177722	0.10312011
9485	0.007551694	0.36989102	0.3159626	0.09466306	0.038838744	0.11113763	0.013800782	0.048154473
9477	0.00655675	0.39080966	0.2962111	0.08627695	0.035303418	0.11274955	0.012396552	0.059696034
9469	0.009987597	0.36292174	0.28831694	0.11045446	0.04068592	0.11541144	0.016736193	0.055485714
9461	0.008152805	0.34196663	0.3341105	0.10818574	0.033608314	0.11243459	0.014100523	0.04744093
9453	0.0070305504	0.3874464	0.3180047	0.07859148	0.03163523	0.11453568	0.012191333	0.050564647
9445	0.0064843413	0.42849073	0.24511926	0.07492416	0.031714913	0.13233653	0.014692344	0.06623778
9437	0.007077107	0.3800883	0.33249807	0.070848286	0.03392498	0.11240246	0.0136777265	0.04948305
9429	0.0053767157	0.46247324	0.2376646	0.066059895	0.029537415	0.12265534	0.012567495	0.063665256
9421	0.0037698268	0.541949	0.1590047	0.06297126	0.024404176	0.1286048	0.010951325	0.06834498
9413	0.0042004543	0.5223594	0.1581349	0.06878361	0.02420328	0.13572346	0.011149362	0.07544554
5899	0.006901121	0.3687953	0.3108076	0.08802759	0.031630147	0.12702622	0.0132989725	0.05351303
5891	0.005311832	0.4540478	0.2022553	0.06816142	0.025557408	0.11902416	0.00999543	0.11564664
5875	0.00718178	0.39172092	0.30334353	0.099580385	0.038886044	0.09087596	0.011291542	0.057119817
5859	0.0059771	0.32341248	0.4377513	0.07543181	0.032552373	0.09029106	0.011070028	0.023513863
5946	0.0029186336	0.56199527	0.11886907	0.057959985	0.022229016	0.099151134	0.006940181	0.12993671
5930	0.0052267346	0.41851476	0.23880355	0.0823074	0.024942799	0.11771474	0.01060044	0.10188954
5922	0.0076337378	0.32544947	0.20471488	0.08142453	0.030522114	0.17121582	0.011687462	0.167352
5914	0.0056494703	0.4494616	0.16962564	0.08139063	0.031513263	0.14183113	0.012433551	0.1080947
5906	0.0066621546	0.36692083	0.29696485	0.09631715	0.03181076	0.14161535	0.013643009	0.046065927
5898	0.0048999805	0.4568635	0.22707309	0.07437307	0.023519197	0.11376203	0.009931984	0.08957722
5890	0.008622323	0.29242504	0.34768462	0.09338274	0.045849014	0.16216736	0.017617429	0.03225149
5858	0.0072567635	0.2869372	0.44901517	0.085608475	0.03749008	0.09833937	0.01194061	0.023412345
5945	0.0045856996	0.45043018	0.21284336	0.061944563	0.024956502	0.096111275	0.008609458	0.14051895
5929	0.0048173773	0.46200264	0.21035822	0.08055558	0.02440968	0.111882366	0.00973069	0.096243374
5913	0.0070950394	0.34556246	0.17467426	0.06640921	0.031033695	0.22023134	0.012044019	0.14294995
5905	0.002530224	0.27734098	0.025864974	0.031405967	0.012574844	0.09306941	0.005036246	0.55217737
5897	0.0041507017	0.38108554	0.06197059	0.044554804	0.023694968	0.1838582	0.0076642334	0.29302096
5889	0.0032462773	0.28240108	0.06397021	0.04910956	0.01896899	0.114756286	0.0064547746	0.46109283
5881	0.003952442	0.25175986	0.04886062	0.054343414	0.019473232	0.120839745	0.007867298	0.49290335
5873	0.004395706	0.3278597	0.10822332	0.060351033	0.023278771	0.1365805	0.0087393075	0.33057165
5844	0.0039785993	0.33001065	0.07324394	0.06454127	0.025603369	0.12430783	0.008450984	0.36986336
5836	0.0045876317	0.31609884	0.06351056	0.074732214	0.026761137	0.1754746	0.008864045	0.32997093
5828	0.0036524136	0.34721795	0.080926105	0.052685093	0.022267662	0.09732125	0.007618435	0.38831112
5820	0.003570122	0.30244216	0.054228902	0.046337485	0.020448081	0.108947046	0.006745038	0.45728114
5812	0.003244599	0.33686984	0.036572225	0.043340344	0.02070485	0.13870192	0.0071971747	0.41336903
5796	0.007048525	0.3202196	0.17205153	0.08518389	0.030636499	0.17834187	0.01031743	0.19620062
5788	0.003522642	0.502648	0.19678313	0.07552102	0.019911231	0.091113865	0.005887901	0.104612194
5865	0.006333174	0.44634452	0.22386217	0.08972439	0.031097198	0.121171	0.012326059	0.06914145
5780	0.003849481	0.51518804	0.17211644	0.070334725	0.020534204	0.09387648	0.0066427574	0.117457874
5772	0.0044255927	0.30369723	0.07258574	0.06406932	0.024615994	0.14678682	0.00824603	0.37557328
5764	0.009189616	0.32918343	0.23516327	0.100550435	0.05423182	0.19454825	0.019878196	0.05725495
5851	0.005544596	0.4372956	0.23216985	0.07859796	0.037810225	0.12402039	0.010405724	0.07415564
5843	0.006916287	0.31358692	0.36832872	0.09294888	0.032715295	0.1375611	0.013654966	0.034287836
5827	0.003870736	0.49428883	0.19047278	0.0753974	0.02204834	0.100735806	0.0068441015	0.106341965
5819	0.0066476776	0.34024474	0.15201683	0.08468167	0.028334752	0.18283224	0.00906425	0.19617784
5811	0.0039152848	0.282038	0.03220138	0.03973634	0.01934425	0.096124016	0.008192032	0.5184487
5803	0.0029755149	0.3462853	0.0360572	0.039471254	0.019165335	0.122710496	0.0062706694	0.42706427
5795	0.0038066804	0.31330088	0.048399936	0.04786409	0.022183456	0.11594885	0.0066353404	0.44186082
5857	0.0033692762	0.3575504	0.08748355	0.04411201	0.019797077	0.088020265	0.0065311585	0.39313626
5787	0.005648525	0.32800236	0.08797116	0.071127795	0.025883103	0.18078828	0.008676349	0.29190242
5779	0.004185388	0.3251958	0.08505405	0.06264576	0.022557348	0.08883774	0.0086203795	0.40290356
5771	0.004461547	0.29651442	0.09079808	0.055907708	0.022164384	0.15513004	0.008555944	0.36646783
5763	0.00687396	0.35956708	0.13935345	0.060225863	0.027751355	0.17009948	0.011403445	0.22472541
5850	0.008169263	0.29038927	0.14846872	0.073348984	0.03156357	0.22263582	0.012422171	0.21300222
5826	0.0072941906	0.27860472	0.4183837	0.08599111	0.035033017	0.1385625	0.013162464	0.022968283
5818	0.005513759	0.19908041	0.23868673	0.0759856	0.02381266	0.12413227	0.008275424	0.3245131
5810	0.008857985	0.25547358	0.36066398	0.11525047	0.05586116	0.16353782	0.019310981	0.021044051
5802	0.007276038	0.28799865	0.4064026	0.08881103	0.037322927	0.13863283	0.013197079	0.020358829
5786	0.0027790584	0.28412065	0.03460601	0.030025357	0.014104351	0.06925454	0.0058466657	0.55926335
5849	0.0044789547	0.29403844	0.061617684	0.070397824	0.024567753	0.15656772	0.0088575175	0.37947413
5841	0.0040020295	0.32311562	0.06982737	0.057637602	0.021343023	0.11395457	0.008146594	0.40197313
5833	0.005562987	0.3626925	0.14162938	0.07995059	0.026289286	0.16879755	0.009354567	0.20572309
5825	0.002497353	0.28453863	0.02872225	0.029130273	0.0129140215	0.077402264	0.005765293	0.5590299
5817	0.0036406957	0.3350744	0.04899299	0.04461929	0.022898033	0.14012514	0.0066801794	0.39796928
5809	0.0026375924	0.3309597	0.059966743	0.037718017	0.018166123	0.09535614	0.00608225	0.44911346
5801	0.0031279114	0.3298341	0.06471996	0.04615861	0.018298317	0.08479106	0.0065218634	0.4465482
5793	0.0037224994	0.33360076	0.07308512	0.052572127	0.019957244	0.12622832	0.0072265714	0.3836074
5785	0.004469421	0.3145332	0.10805253	0.0655765	0.023198804	0.124438785	0.008942421	0.35078833
5769	0.010864164	0.22887383	0.18388195	0.08557571	0.02826395	0.102009214	0.010734692	0.34979653
5089	0.008120908	0.26364926	0.24811782	0.08938896	0.032863725	0.17397861	0.010309447	0.17357124
4580	0.0047461283	0.18316121	0.21644633	0.06361976	0.024921147	0.08512754	0.00823947	0.41373837
4602	0.0037019365	0.21655595	0.16045032	0.058165547	0.018674647	0.106505156	0.0072577707	0.42868868
5097	0.002449681	0.21801174	0.08316794	0.050709177	0.012215334	0.06435977	0.0048058	0.56428057
4851	0.0029143922	0.28129497	0.10989048	0.058873165	0.015844455	0.060305383	0.005935567	0.46494153
5105	0.0039143744	0.21656291	0.14012073	0.059573624	0.020890253	0.08408179	0.007539589	0.46731672
4914	0.0073464722	0.2642127	0.2567194	0.09084904	0.030429244	0.1617465	0.009820354	0.1788763
4955	0.0026465289	0.22744268	0.08835277	0.04724956	0.012431867	0.09877679	0.004904579	0.5181952
4941	0.002359097	0.24654853	0.084578454	0.048220888	0.012336249	0.059614178	0.0046285363	0.54171413
5074	0.0034287293	0.20970447	0.1400127	0.061568577	0.016804064	0.08523316	0.0069548185	0.47629347
5147	0.002596862	0.2145622	0.04770877	0.0473095	0.011809696	0.08261516	0.004582547	0.5888153
5155	0.0026179922	0.28260434	0.072229795	0.056855727	0.01610413	0.04810172	0.0057418593	0.5157444
5165	0.0030448346	0.24831647	0.18981755	0.05505778	0.016104786	0.06805689	0.0067550554	0.41284668
5173	0.0029911983	0.23132785	0.13808997	0.052820276	0.014960587	0.096395664	0.005840967	0.4575735
5091	0.0035172373	0.27548173	0.16076697	0.05898145	0.018828293	0.06964623	0.006819422	0.40595865
5146	0.0039785146	0.21917896	0.18982375	0.06025945	0.019765131	0.07388397	0.006987417	0.42612275
5154	0.0019331593	0.26118875	0.06393082	0.04045104	0.010656752	0.051392626	0.0042941417	0.56615275
5162	0.002408794	0.27153063	0.081115775	0.04607797	0.013056046	0.07117907	0.005042961	0.5095887
5170	0.003810921	0.19745183	0.1700473	0.054975215	0.019971324	0.091178656	0.007244788	0.45531997
5110	0.003202121	0.24362677	0.18222876	0.05365528	0.016454559	0.08022326	0.006572698	0.41403654
5126	0.002080579	0.26521972	0.07997995	0.048724502	0.011403945	0.05283333	0.0043327343	0.5354253
5150	0.0020960968	0.20673184	0.06366206	0.042608898	0.011302424	0.055802304	0.00392048	0.61387587
5158	0.0034666006	0.23184498	0.20526011	0.055195447	0.017360404	0.065462336	0.006647099	0.41476297
5174	0.0032833854	0.25092527	0.19286174	0.05513424	0.016291926	0.084423184	0.0062281694	0.3908521
5182	0.0035720328	0.23373395	0.18543915	0.056300968	0.018530266	0.09282204	0.007028734	0.4025729
5095	0.005026515	0.210418	0.24470061	0.066992275	0.024858708	0.10918504	0.009295316	0.32952353
5103	0.0018359252	0.33917984	0.057166785	0.04667763	0.010363306	0.03479102	0.0038710823	0.5061144
5111	0.0021858728	0.31284866	0.081820585	0.0518937	0.012253362	0.048630018	0.0045157378	0.48585203
5121	0.0072978237	0.26816672	0.29006127	0.08910406	0.03336607	0.15433101	0.010287528	0.14738552
5129	0.0074760728	0.26081693	0.42698216	0.08961555	0.037594136	0.13985324	0.012216362	0.025445556
5137	0.0072370786	0.26666307	0.37825587	0.09263965	0.040184766	0.17744271	0.015189382	0.022387488
5114	0.003970726	0.22046058	0.16736448	0.064253695	0.019731507	0.0772003	0.007581378	0.4394373
5130	0.0022680992	0.22213925	0.06512439	0.04454176	0.010723539	0.07606722	0.004325868	0.57480985
5169	0.0027307167	0.24715106	0.080577545	0.04715787	0.012700877	0.097325735	0.0054892045	0.506867
5177	0.0035894169	0.2106884	0.11188995	0.05316314	0.016306765	0.10563824	0.0069815316	0.49174252
5090	0.0038651458	0.21007808	0.09175179	0.0517766	0.017502151	0.105701566	0.0070110247	0.5123136
5145	0.0035814948	0.20513816	0.11131858	0.054228198	0.016525082	0.112137415	0.006980999	0.49009004
5153	0.0052228854	0.23007584	0.2153676	0.06652397	0.027149407	0.10605568	0.010112921	0.3394917
5133	0.004730761	0.16809773	0.19514279	0.059657205	0.022083925	0.11969129	0.008724508	0.42187178
5141	0.0023273665	0.24672186	0.044782873	0.04549766	0.010637918	0.1051602	0.0044799806	0.54039216
5149	0.004390212	0.18817389	0.17052609	0.057378594	0.019788034	0.12408221	0.008063427	0.42759755
5157	0.004702439	0.22148168	0.20577437	0.06008342	0.024374902	0.107788526	0.009493881	0.36630082
